Store,Item Name,Price,Units,Unit Price,Amount,Tags,In Stock,Image
Grove Kosher Market,Black Plum,$0.69,each (est.),$4.59 / lb,About 0.15 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0a36e44a-0ddd-4be9-8b2d-898e111b567f.jpg,"
Grove Kosher Market,Driscoll's Strawberries,$4.59,,,1 lb,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d60e0c89-74bf-446f-8092-9f5fb3644561.jpg,"
Grove Kosher Market,Pineapple,$4.59,,,,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0b432212-1e7a-4525-a632-d67f6df60485.jpg,"
Grove Kosher Market,Red Grapes,$4.59,/lb,,/lb,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_df21f925-4691-4f9d-97a6-040b0dd79be9.jpg,"
Grove Kosher Market,Gala Apple,$1.10,each (est.),$2.89 / lb,About 0.38 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b1ab779a-b351-452c-b896-a913b9e439e6.jpg,"
Grove Kosher Market,Yellow Nectarine,$1.08,each (est.),$3.49 / lb,About 0.31 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0b37930c-bb19-4dea-b801-6af074b4900c.jpg,"
Grove Kosher Market,"Mandarins, Bag",$8.09,,,3 lb,['In season'],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2e8cef4f-489d-458c-9ce5-f315d4bf32dc.jpg,"
Grove Kosher Market,Fresh Strawberries,$5.79,,,16 oz container,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2fad229b-da43-4934-98f0-58e06f79fb37.jpg,"
Grove Kosher Market,Mini Seedless Watermelon,$8.09,,,1 ct,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ad66436e-f7eb-448b-9ac2-4c07677a4e8f.jpg,"
Grove Kosher Market,Red Seedless Grapes,$4.59,/lb,,/lb,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4f1e62a9-3d61-4f5f-8f71-f51d61cf8cec.jpg,"
Grove Kosher Market,Bartlett Pear,$1.29,each (est.),$2.29 / lb,About 0.56 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c7af1a59-4a3b-460b-bfd3-455db974898d.jpg,"
Grove Kosher Market,Watermelon Chunks,$2.89,,,10 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png,"
Grove Kosher Market,Granny Smith Apple,$0.85,each (est.),$2.29 / lb,About 0.37 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c95973fb-6b73-45f8-975d-5cabeec59322.jpg,"
Grove Kosher Market,Cantaloupe,$5.79,,,,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a3223d3e-178c-43d6-9115-9a010d69aded.jpg,"
Grove Kosher Market,Yellow Peach,$1.51,each (est.),$4.59 / lb,About 0.33 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_86939e56-289e-4e73-8e22-ae74a053282b.jpg,"
Grove Kosher Market,Green Grapes,$3.49,/lb,,/lb,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f97e89c8-cef9-4a24-b66a-40021a4cdf27.jpg,"
Grove Kosher Market,Seedless & Juicy Mandarins,$8.09,,,3 lb,['In season'],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png,"
Grove Kosher Market,"Del Monte Pineapple, Extra Sweet",$5.79,,,1 each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_94a3d0ac-7789-400e-8ee0-2c29e8748514.png,"
Grove Kosher Market,Green Kiwi,$1.99,,,,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cdee67b4-a3dc-42bc-89cb-1a7d7d305236.jpg,"
Grove Kosher Market,Organic Navel Orange,$1.99,,,,"['In season', 'Organic']",,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0c1fd7d3-a9dc-4a6b-8544-6ecda317f753.jpg,"
Grove Kosher Market,Lieber's Purple Plums,$4.19,,,15 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_93e27178-ccff-40cf-a231-502ccc3f05ee.jpg,"
Grove Kosher Market,Fuji Apple,$0.84,each (est.),$1.99 / lb,About 0.42 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5ef71840-ac8b-4d84-b464-dbf3f1d41c85.jpg,"
Grove Kosher Market,Honeydew Melon,$6.89,,,,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_79e818a3-7fa2-415a-b309-622230d05afc.jpg,"
Grove Kosher Market,Norman's Taste Blueberry Yogurt,$1.09,,,5 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png,"
Grove Kosher Market,Cilantro,$2.29,,,1 ct,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4052743d-a15f-4b47-92e4-22009cdef752.jpg,"
Grove Kosher Market,Roma Tomato,$0.89,each (est.),$3.49 / lb,About 0.26 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3d1c36ab-4b8c-4b4c-b8f6-7c63e939e53d.jpg,"
Grove Kosher Market,Green Bell Pepper,$1.26,each (est.),$2.29 / lb,About 0.55 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3ffcdeaa-1363-450e-9de1-37c02ee53ba6.jpg,"
Grove Kosher Market,Grape Tomatoes,$5.79,,,12 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_13fa6754-1d57-463d-ad27-f0462f4b21a8.png,"
Grove Kosher Market,Garlic,$6.89,/lb,,/lb,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0df5ab9a-9aea-4c1d-8536-de10ca318096.jpg,"
Grove Kosher Market,Green Onions (Scallions) Package,$3.49,,,per lb,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_362ed819-a729-4325-8c94-cc5a149c6308.jpg,"
Grove Kosher Market,Red Onion,$1.53,each (est.),$1.99 / lb,About 0.77 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_01ad8efc-cdc1-4503-b80e-94851b480230.jpg,"
Grove Kosher Market,Celery Root (Knob),$5.79,,,,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_42acf2f2-25fd-426d-8960-837634b3cf2b.jpg,"
Grove Kosher Market,Yellow Onion,$3.49,,,3 lb,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_fa17dd7c-18ef-4c3b-b6cc-42a11af0767f.jpg,"
Grove Kosher Market,Parsnip,$2.55,each (est.),$3.49 / lb,About 0.73 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2b74d399-8cb7-4480-8524-9553cc8f3ef7.jpg,"
Grove Kosher Market,Yellow Onion,$1.53,each (est.),$1.79 / lb,About 0.86 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c52783e5-46ee-4c38-b0a0-6e792b9fe497.jpg,"
Grove Kosher Market,Red Bell Pepper,$2.30,each (est.),$4.59 / lb,About 0.5 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_91e6ebd6-fb26-4320-bc37-2003de8b54ce.jpg,"
Grove Kosher Market,Jalapeno Pepper,$0.14,/pkg (est.),$4.59 / lb,About 0.03 lb / package,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_74cea424-2ceb-469b-9f34-17b3a745917a.jpg,"
Grove Kosher Market,Sweet Onion,$1.57,each (est.),$1.99 / lb,About 0.79 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cebc4e90-bfb2-462c-9b78-fe5770d20416.jpg,"
Grove Kosher Market,Sweet Potato (Yam),$3.44,each (est.),$4.59 / lb,About 0.75 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0286e47f-4de0-47d2-8db2-e145150d16a9.jpg,"
Grove Kosher Market,"Sun Supreme Potatoes, Idaho",$4.59,,,5 lb,['Organic'],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_06ef791e-f7c0-46ae-9ce6-48f2dafb6f95.png,"
Grove Kosher Market,Broccoli,$4.68,each (est.),$3.49 / lb,About 1.34 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1e0c9411-c49a-4427-bbde-5078a3858ffd.jpg,"
Grove Kosher Market,Organic Sweet Potato (Yam),$2.23,/pkg (est.),$3.49 / lb,About 0.64 lb / package,"['Organic', 'Non-GMO']",,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0eed49a1-12a8-41a0-9fe2-579a69d45360.jpg,"
Grove Kosher Market,Red On the Vine Tomato,$2.72,each (est.),$5.79 / lb,About 0.47 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_75068ae6-6ba0-4376-af36-ef1b01b7b608.jpg,"
Grove Kosher Market,English Seedless Cucumber,$2.89,,,1 ct,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ac30dbe2-230a-4649-9e6c-dfe7bb3d1581.jpg,"
Grove Kosher Market,Eggplant,$3.82,each (est.),$3.49 / lb,About 1.1 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_261e5f84-bd83-4d72-9425-c4615d8642f2.jpg,"
Grove Kosher Market,"Cal-Organic Farms Carrots, Fresh Organic",$2.29,,,16 oz,"['In season', 'Organic']",,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5b01ff35-c16c-4a96-8a5c-cb119b33910f.jpg,"
Grove Kosher Market,"Andy Boy Romaine Hearts, Jumbo",$4.59,,,3 ct,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ed92b955-4fbb-41c2-9336-d00e44ba2dcf.jpg,"
Grove Kosher Market,Fennel Bulb,$4.59,,,,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4e3b0ffa-c546-4bfc-aac5-1c6d9e34af15.jpg,"
Grove Kosher Market,Carrot,$0.30,each (est.),$2.29 / lb,About 0.13 lb each,"['In season', 'Non-GMO']",,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e78178a4-b3e3-46cf-81b4-520f8b69d80f.jpg,"
Grove Kosher Market,Zucchini Squash,$2.44,each (est.),$3.49 / lb,About 0.7 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_63fd3c1e-9349-487e-a819-31cf44203603.jpg,"
Grove Kosher Market,Organic Girl Baby Spring Mix,$5.79,,,5 oz,['Organic'],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_843b1afa-1940-46c6-99b5-92bee7b97fa3.jpg,"
Grove Kosher Market,Beefsteak Tomato,$1.63,each (est.),$2.29 / lb,About 0.71 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ad37918d-3544-479b-be26-c68177a79b4e.jpg,"
Grove Kosher Market,Mini Seedless Cucumbers,$5.79,,,1 lb,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_191fed66-f33c-4608-b99f-9d339b1081bf.png,"
Grove Kosher Market,Kabocha Squash,$0.47,each (est.),$1.79 / lb,About 0.26 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6407c9dd-fafa-42bd-9a42-68157357a1d4.jpg,"
Grove Kosher Market,Beetology Cooked Beets,$2.99,,,17.6 oz,['Organic'],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4e4cb19f-bb01-448d-9715-3fd71a44b9be.jpg,"
Grove Kosher Market,Yellow Bell Pepper,$2.71,each (est.),$4.59 / lb,About 0.59 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4fdf8171-7dae-458a-a500-ae2969af48fd.jpg,"
Grove Kosher Market,"For You Radishes Fresh, Bag",$3.49,,,16 oz bag,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_13706f95-d430-487c-b646-7f6ae4b985a1.PNG,"
Grove Kosher Market,Cucumber,$3.49,,,,[],Likely out of stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c3c55096-5e83-4b5b-8517-f96ac96c7d33.jpg,"
Grove Kosher Market,Tomato,$1.63,each (est.),$2.29 / lb,About 0.71 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5319d10e-1707-4d6f-9f56-08c84c84e69d.jpg,"
Grove Kosher Market,Yellow Squash,$1.50,each (est.),$3.49 / lb,About 0.43 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_942e82f8-be5d-4179-be03-e39f123c7fe8.jpg,"
Grove Kosher Market,Turnip,$3.25,each (est.),$2.29 / lb,About 1.42 lb each,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6d6648e2-d661-4cad-a1c3-21656e32d2eb.jpg,"
Grove Kosher Market,"Dole Iceberg Lettuce, Shredded",$3.49,,,8 oz Package,[],Many in stock,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9fbc3dbd-cad4-467d-8b09-ad16c10545cf.png,"
Grove Kosher Market,Kohlrabi,$5.79,,,,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_47c5ca0f-1082-45f1-ad22-501cb2653458.jpg,"
Grove Kosher Market,Mixed Peppers,$6.89,,,4 ct,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png,"
Grove Kosher Market,"Paskesz Candy Company Sour Sticks, Strawberry",$3.29,,,3.5 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_82b2b915-4986-4e46-adfb-b4e3d66df893.png,"
Grove Kosher Market,HARIBO Quaxi Frogs Gummi Candy,$5.19,,,5.29 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2303a6ca-4b0c-48dd-9d61-768c01f923ce.jpg,"
Grove Kosher Market,"HARIBO Gummi Candy, Peaches",$5.19,,,5.29 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_765e52db-09f2-4012-be3e-41898f4e8ed5.jpg,"
Grove Kosher Market,"Loacker Quadratini Dark Chocolate, Bite-size Wafer Cookies",$6.89,,,8.82 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_fac0a596-3f7a-43f6-97e7-04021536958d.png,"
Grove Kosher Market,"Loacker Quadratini Tiramisù, Bite-size Wafer Cookies",$6.39,,,7.76 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_28cd7ab7-d4dd-4850-b597-64425304e082.png,"
Grove Kosher Market,"Osem Peanut Puffs, Family Packs",$8.09,,,0.7 oz,"['Gluten-Free', 'Vegan']",,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6817395b-de81-4fa6-a151-178db4e1158b.jpg,"
Grove Kosher Market,"PopCorners Kettle Corn, Sweet & Salty",$1.19,,,1 oz,['Gluten-Free'],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ce2cf679-4324-407d-996b-84a801867d45.png,"
Grove Kosher Market,"Loacker Quadratini Hazelnut, NON-GMO Bite-size Wafer Cookie",$6.89,,,8.82 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_38fa0a46-1708-4e83-83d8-deb13b99711a.png,"
Grove Kosher Market,"Osem Wheat Snacks, BBQ",$1.79,,,2.5 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b37d13ab-a690-433e-8369-f707b5907d7d.jpg,"
Grove Kosher Market,"Pringles Potato Crisps Chips, Lunch Snacks, On-the-Go Snacks, Original",$12.29,,,12 x 0.67 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_58952ba6-cb47-4d39-9df8-38fb7c7f653a.jpg,"
Grove Kosher Market,"MadeGood Chocolate Drizzled Granola Bars, Birthday Cake",$5.79,,,5 x 0.85 oz,"['Organic', 'Gluten-Free']",,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e519f905-4803-4927-9b24-a5102ce87602.jpg,"
Grove Kosher Market,"Loacker Quadratini Lemon, NON-GMO Bite-size Wafer Cookie",$6.39,,,8.82 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_91e3f0c4-5eac-47c3-8c7d-219864b90edf.jpg,"
Grove Kosher Market,Klik Cookie,$3.49,,,2.64 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0a4f9015-3962-495e-b1b0-cb0c8f164e90.jpg,"
Grove Kosher Market,7th Heaven Pistachio and Halva Cream Chocolate,$3.79,,,1.6 oz,['Vegan'],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0b07db76-9bfa-4139-af19-bacd86581652.jpg,"
Grove Kosher Market,JOLLY RANCHER Bites Cherry - Orange & Watermelon - Green Apple Soft Candy,$4.59,,,6.5 oz,[],,"https://www.instacart.com/image-server/257x257/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_437929e9-f5b4-4c1e-9520-4260dfc22f48.jpg,"
