Store,Item Name,Price,Units,Unit Price,Amount,Tags,In Stock,Image
CVS®,Original price: $1.34,$1.24,each (est.),$2.29 / lb,About 0.54 lb each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_721c9dfc-728c-4a3a-818e-37cadaed47f6.jpg,"
CVS®,Original price: $4.79,$3.99,,,2 lb,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f7d0e5e4-3d43-4dcb-be79-46f65c0ecefe.jpg,"
CVS®,Wonderful Citrus Packing Large Limes,$0.56,,,1 each,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_70bc2daa-f15f-4862-b69e-9931c67c9a65.jpg,"
CVS®,Original price: $3.99,$1.13,,,6 oz,"['Organic', 'Non-GMO']",,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f4814b74-3625-43ca-b616-730b562f5397.jpg,"
CVS®,Meijer Watermelon Chunks,$3.79,,,10 oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c41ff166-082d-498c-940e-859fe9700b2e.jpg,"
CVS®,Chiquita Bananas,$0.22,each (est.),$0.56 / lb,About 0.39 lb each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cfd5474b-b4d9-4293-a402-1726863ee108.jpg,"
CVS®,Cantaloupe Melon,$3.69,,,,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_533d223c-1f81-49bd-ada0-eba3dc81f289.jpg,"
CVS®,Mission Colombian Hass Avocado Minis,$3.69,,,6 each,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b2366c8a-6013-46e5-acce-ed6c5d2b79fa.png,"
CVS®,Original price: $2.29,$1.49,,,"Original price: $2.29
$2.29",[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3e26ce5f-e276-4f26-839a-0967d94b130a.jpg,"
CVS®,Meijer Watermelon Spears,$5.99,,,19 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d898d242-82da-4e8f-ad5f-d5575e7c9bd8.jpg,"
CVS®,Welch's Red Seedless Grapes,$8.99,,,3 lb,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8ddb7d8a-0722-4480-83b4-92914a2f7426.jpg,"
CVS®,Original price: $5.99,$5.69,,,453 g,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7735c8c3-3f43-4cb3-95b3-77eb566321b6.jpg,"
CVS®,Original price: $1.24,$1.14,,,per lb,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a40261e0-fcce-4cf8-bbb2-7940bf97e0c2.jpg,"
CVS®,Beachside Organic Strawberries,$5.99,,,16 oz,['Organic'],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_73238421-a68f-4c33-84da-d8d5f3b3d64b.jpg,"
CVS®,Original price: $2.89,$2.29,,,1.62 fl oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_962d49ce-6654-44be-85d4-67e3b8fb2a18.png,"
CVS®,Original price: $6.79,$5.69,,,"Original price: $6.79
$6.79",[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8881142c-e49d-4a9d-98e4-9a0efab9a989.jpg,"
CVS®,Original price: $2.89,$2.29,,,1 lb,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_72bd429f-afc7-435a-9d74-a8e9e577d518.png,"
CVS®,Mission Hass Avocado,$4.59,,,1 each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_76f47e87-d683-404c-90db-dde86acc2752.png,"
CVS®,Original price: $5.59,$3.49,,,1 each,['Organic'],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c32f0fb6-d78a-4036-b1bd-eb08098a563c.jpg,"
CVS®,PEARS-BARTLETT,$1.12,each (est.),$2.29 / lb,About 0.49 lb each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6b3341b2-f220-41ec-a37f-ad71e4e0b40e.png,"
CVS®,Original price: $0.94,$0.59,each (est.),$1.13 / lb,About 0.52 lb each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bd9cc214-8391-4765-91eb-fd2c82308da2.jpg,"
CVS®,"Meijer Fresh Fruit Palooza With Cantaloupe, Watermelon, Pineapple, Strawberries And Blueberries",$12.59,,,28 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_50412395-8453-4511-91a9-ca151140fd88.jpg,"
CVS®,Original price: $1.50,$1.20,each (est.),$1.99 / lb,About 0.6 lb each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bf7fcec5-c4d8-4f13-ba45-3481a3254314.jpg,"
CVS®,Pink Lady Apples,$5.69,,,3 lb,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_262688d8-d85f-4c3a-8245-49c2ccbfcbbf.jpg,"
CVS®,Original price: $0.89,$0.55,each (est.),$1.13 / lb,About 0.49 lb each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_edebc855-d97a-45bf-a2dd-5e905b911dd9.jpg,"
CVS®,Original price: $5.69,$4.59,,,4 lb,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8beccb0e-8f60-456f-8aba-306046f8c466.jpg,"
CVS®,Original price: $1.03,$0.64,each (est.),$1.13 / lb,About 0.57 lb each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_19eb5007-f422-4b59-885d-d8b3f6ac74de.jpg,"
CVS®,Original price: $1.99,$1.49,,,1 each,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8bf8415f-e55d-4c95-8ea3-75b5e22644cf.jpg,"
CVS®,Penny Smart Large Eggs,$2.99,,,1 doz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d1c04429-3713-4877-9d8a-68bba2804701.png,"
CVS®,Meijer Whole Milk,$2.99,,,1 gal,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8a013f9d-1c39-4cbd-95fe-e885e1b91594.png,"
CVS®,Meijer 80% Lean 20% Fat Ground Beef,$7.44,/pkg (est.),$6.99 / lb,About 1.07 lb / package,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c7827785-a0a5-4345-b2b8-f324aa63d946.png,"
CVS®,Original price: $16.99,$12.99,,,6 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1e2ccb13-5c6e-403e-a019-083d6b860957.jpg,"
CVS®,"Glad Drawstring Bags, Tall Kitchen, Lavender Scent, 13 Gallon",$11.99,,,40 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_87e4c57e-4951-43e4-a9fb-b658a4493067.jpg,"
CVS®,Meijer Purified Drinking Water,$3.99,,,24 x 16.9 fl oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c7f0273e-d4a2-44e4-ab08-b38c770e9c73.png,"
CVS®,Meijer White Enriched Split Top Bread,$1.99,,,22 oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6a9cb693-bfbb-4173-9675-fe250612868f.jpg,"
CVS®,Meijer Salted Sweet Cream Butter,$4.59,,,16 oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4795fb56-52d9-425b-8cc5-c4dbe4cbb8db.png,"
CVS®,"Purina Tidy Cats Clumping Multi Cat Litter, Glade Clear Springs",$13.99,,,20 lb,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f1ba02f7-f51a-44c8-9153-5b7867d4f12a.png,"
CVS®,Yoplait Original Low Fat Yogurt Variety Pack,$5.99,,,8 x 6 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_135543e6-fb8e-4a09-88a7-ba1ed7fbaea9.png,"
CVS®,Original price: $4.39,$3.89,,,12 x 3 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_89927b0a-92c3-4bd0-9fb6-d687c98a36dc.png,"
CVS®,Famer's Best International Green Bell Peppers,$0.99,,,1 each,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ca1ee103-c010-46be-bc21-04302ca0885c.jpg,"
CVS®,"Meijer Mexican 4 Cheese Monterey Jack, Cheddar, Queso Quesadilla & Asadero Finely Shredded Cheeses",$2.69,,,8 oz,['Keto'],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_07974cdf-5481-4af5-9f85-12ce85f2c11d.png,"
CVS®,"Vita Coco Coconut Water, The Original",$9.99,,,4 x 16.9 fl oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_45c2c1d8-cc3a-43d9-bf99-b88c53c1729d.jpg,"
CVS®,TYLENOL Extra Strength Caplets With 500 Mg Acetaminophen,$5.99,,,24 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e2a38868-8654-4be5-8883-a12c4c1a50ac.jpg,"
CVS®,Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwich,$10.99,,,10 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4c503846-f021-4170-bebe-8a7f3f5d6693.jpg,"
CVS®,Meijer Cold Rotisserie Chicken,$7.99,,,30 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7def0c33-59e9-4120-a7f9-db2eddab8329.png,"
CVS®,Smucker's Uncrustables Peanut Butter & Strawberry Jam Sandwich,$10.99,,,10 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_46d25aa5-210a-4aec-a501-4f426928d5bf.jpg,"
CVS®,"Clorox Disinfecting Bleach, Concentrated Formula, Regular",$6.99,,,81 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ccad77f1-7e46-467c-b46c-f05f55987449.jpg,"
CVS®,"Cracker Barrel Cracker Cuts Pepper Jack, Cheddar Jack, Asiago & Extra Sharp Cheddar Cheese Slic",$9.99,,,16 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7cea80a1-d01e-420a-8da2-75b74854da3a.png,"
CVS®,Meijer Hardwood Smoked Thick Cut Bacon,$5.69,,,16 oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_81a2c752-0659-4828-9990-3a44955988b1.png,"
CVS®,Original price: $9.99,$8.59,,,12 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5b5da599-b3ba-4b38-9123-548e87450951.png,"
CVS®,Stur Drinks Strawberry Watermelon Liquid Water Enhancer,$3.99,,,1.62 fl oz,"['Zero Calories', 'Zero Sugar']",,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_07ea7561-c6a1-41dc-b4a7-395f16ab4c50.png,"
CVS®,Neutrogena Makeup Remover Wipes & Face Cleansing Towelettes,$12.59,,,50 ct,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f205c9f7-fa34-4c0f-b6fe-a5953ac3193c.jpg,"
CVS®,Meijer White Hamburger Enriched Buns,$1.89,,,14 oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_47bafa2a-ec95-47ab-839b-f4c6afd26371.png,"
CVS®,Meijer Granulated Pure Sugar,$3.79,,,4 lb,['Gluten-Free'],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b34540fe-d5a7-4b80-bce3-640aee7f0e55.png,"
CVS®,"Minute Maid Fruit Punch, Made W/ Real Fruit Juice",$1.99,,,59 fl oz • 6 options,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c48910bf-37e0-41e6-81fc-78bc9ace5b3a.jpg,"
CVS®,"Freshpet Dog Food, Slice & Serve Roll, Tender Chicken Recipe",$4.59,,,1 lb,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cbfa4e13-79fc-4628-995a-b328f8bb2212.jpg,"
CVS®,"Health-Ade Kombucha, Pink Lady Apple",$3.79,,,16 fl oz,['Organic'],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b649a5a8-1e7a-4dc3-8663-b78fb72b0c70.jpg,"
CVS®,Ritz Fresh Stacks Original Crackers,$4.59,,,8 x 1.48 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ecb8ceba-1e94-45d2-9e82-bbc1945dd81d.jpg,"
CVS®,Meijer Heavy Whipping Cream,$6.99,,,32 fl oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6d62ad72-af0b-4cfe-bf3d-3cd02a1fafa9.png,"
CVS®,Meijer Broccoli Florets,$1.69,,,12 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f9295aca-d7c1-4632-8c41-bc4b07f5cb78.jpg,"
CVS®,Coffee mate Nestle French Vanilla Liquid Coffee Creamer,$7.99,,,64 fl oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4b777f4a-c6c9-4662-8846-85c78120967f.jpg,"
CVS®,Lipton Tea Bags Black Tea,$5.99,,,100 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a8970420-61d3-49d2-bdd1-bbab2ef4fb32.jpg,"
CVS®,Fresh Atlantic Salmon Portion,$9.99,,,12 oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6b732e08-b2d5-48ea-8872-8293bcb5bafc.png,"
CVS®,Meijer Ice Bagged,$2.49,,,7 lb,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6ccd530a-d530-485d-9490-df17bc9e1b37.png,"
CVS®,Daisy Sour Cream,$3.29,,,14 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8d3d98d2-1f88-4202-a4b9-30b9260d7f1c.png,"
CVS®,Nature's Bakery Whole Wheat Raspberry Fig Bar,$6.79,,,6 x 2 oz,"['Vegan', 'Gluten-Free']",,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_34065d2c-3bc7-42df-9a59-e74f22686fbf.png,"
CVS®,"Wholly Guacamole, Classic, Mild, Minis",$6.99,,,4 x 2 oz,['Vegan'],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_91a317cf-e7de-4062-99f7-7392d8c36024.jpg,"
CVS®,"Milo's Sweet Tea, Famous",$3.99,,,1 gal,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d2835484-f60f-438c-8f00-f751a771d6e1.png,"
CVS®,"Markets of Meijer 6-8 Pack Chicken Breasts with Rib Meat, Family Pack, Boneless & Skinless",$19.28,/pkg (est.),$3.59 / lb,About 5.37 lb / package,['Breast'],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_64746a7f-8a0c-42fd-bc08-7b924fa87272.png,"
CVS®,Seedless Watermelon,$4.99,,,,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b053197e-3d40-4b9f-ae7f-02c510f980ea.jpg,"
CVS®,Chomps Mini Original Beef Sticks,$8.59,,,6 x 3 oz,"['Gluten-Free', 'Keto']",,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ee15c768-0a38-4ffc-8cbb-e345e5c2b6e1.JPG,"
CVS®,Meijer Golden Sweet Whole Corn Kernels,$0.79,,,15 oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cfe8e61f-a43d-42f4-bfba-268f4a23bc2f.jpg,"
CVS®,New York Bakery The Original Texas Toast with Real Garlic,$3.59,,,8 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bffb2c66-ca8c-4503-994f-25bfb85e51ea.jpeg,"
CVS®,Meijer Half & Half,$3.59,,,32 fl oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5ec75abb-9a4e-4ba6-93ce-0935623f923e.png,"
CVS®,"Dawn Ultra Dishwashing Liquid Dish Soap, Original Scent",$3.59,,,19.4 fl oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1f20945b-2ad3-4e1b-98f6-88ff95ee37e3.jpg,"
CVS®,Nutella Chocolate Hazelnut Spread,$4.99,,,13 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_aef79aba-5659-4c98-901d-eca7bf1a5446.png,"
CVS®,Jennie-O Fresh Ground Turkey,$5.59,,,16 oz,[],Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3780748e-e204-41e2-b5a1-2bf010f08f3d.jpg,"
CVS®,"bubly Sparkling Water, Lime - Pack",$4.99,,,8 x 12 fl oz,"['Zero Calories', 'Zero Sugar']",Many in stock,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_47e67376-81e7-4073-81cf-b8912bffb590.jpg,"
CVS®,Hostess Donettes Powdered Mini Donuts,$2.99,,,10 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_825a7a18-a276-442f-8261-eb473153dac8.jpg,"
CVS®,"Gatorade Frost Glacier Freeze Thirst Quencher, Sports Drink",$9.99,,,8 x 20 fl oz • 4 options,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b6c32072-38df-4b1e-abba-ba5d279fb818.png,"
CVS®,"Cascade Platinum Dishwasher Detergent Pods, Fresh",$6.59,,,14 ct,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3e9df96a-0696-4342-b8c0-3c2e7251942a.jpg,"
CVS®,Bibigo Steamed Dumplings Chicken and Vegetable,$3.99,,,6.6 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5211e839-2e47-4de3-80cb-5b0a74fded23.jpg,"
CVS®,Original price: $4.79,$3.99,,,8.5 fl oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_91adb4ea-a06e-413e-9efb-ae0ceba9c031.jpg,"
CVS®,"Poppi Prebiotic Soda, Strawberry Lemon",$2.89,,,12 fl oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cc3a0b68-3f96-467d-a928-f7cf28fff733.jpg,"
CVS®,"Lysol Toilet Bowl Cleaner Gel, For Cleaning and Disinfecting, Stain Removal",$5.99,,,2 x 24 fl oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e5cf3254-5640-4eea-b438-9f91b5c9b745.png,"
CVS®,Original price: $3.99,$3.49,,,20 oz,[],,"https://www.instacart.com/image-server/197x197/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_35d9ca3f-a693-4bf8-bde3-762230139262.jpg,"
